Clade,Family,Genus,Binomial,Bio01_mean,Bio04_mean,Bio05_mean,Bio06_mean,Bio12_mean,Bio15_mean,Bio16_mean,Bio17_mean
Scincoidea,Xantusiidae,Lepidophyma,Lepidophyma lowei,19.51397059,189.1411765,27.21764706,11.59117647,3111.323529,70.63970588,789.0890593,199.8611676
Scincoidea,Xantusiidae,Lepidophyma,Lepidophyma occulor,20.50843293,295.7521948,29.25661789,10.24490115,1083.22808,83.86887077,478.04,26.8
Scincoidea,Xantusiidae,Cricosaura,Cricosaura typica,24.58176481,127.5416437,29.00080719,19.51630893,1178.97395,56.08071913,506.4654192,85.98844249
Scincoidea,Gerrhosauridae,Matobosaurus,Matobosaurus validus,21.365024,305.3031986,30.71347268,9.927114732,763.4220542,99.82772927,344.1661109,56.96835379
Scincoidea,Gerrhosauridae,Matobosaurus,Matobosaurus maltzahni,21.50570947,257.2561173,31.55897112,9.30420617,476.3834952,113.3322863,345.061558,9.007072341
Scincoidea,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus typicus,16.856125,421.0353959,29.22120988,4.732929651,232.8475349,48.36042442,434.315678,64.17584746
Scincoidea,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus skoogi,22.17902871,186.6393627,29.85664235,12.82937072,64.70668709,137.4458314,300.8952746,36.70833731
Scincoidea,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus nigrolineatus,23.62691716,99.00029498,28.7630017,17.77171448,1280.217073,71.48597767,248.2287411,32.51985576
Scincoidea,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus flavigularis,20.79555982,293.3051864,29.73047068,10.09047025,782.2129568,84.68186666,926.2823114,170.0052933
Scincoidea,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus multilineatus,20.89645116,136.8931838,30.10063752,12.84438228,1311.230821,84.72818252,1362.039757,39.45572724
Scincoidea,Gerrhosauridae,Gerrhosaurus,Gerrhosaurus bulsi,20.87792141,142.1943622,30.16946519,12.64728228,1282.933004,86.93053771,1121.111111,20.22222222
Scincoidea,Gerrhosauridae,Tetradactylus,Tetradactylus tetradactylus,15.77645612,418.3862836,27.59388762,3.668463937,399.2320116,46.04880306,173.9183046,43.97655808
Scincoidea,Gerrhosauridae,Tetradactylus,Tetradactylus seps,14.99129735,394.205692,25.74842831,3.282995507,598.2291242,43.70843819,249.1366253,65.31302104
Scincoidea,Gerrhosauridae,Cordylosaurus,Cordylosaurus subtessellatus,20.15870583,347.2994321,31.20430715,7.617087346,229.0003713,99.27702813,160.3748798,7.06990819
Scincoidea,Gerrhosauridae,Broadleysaurus,Broadleysaurus major,23.70205036,213.2586236,31.97738384,15.06358407,931.409686,90.73183319,558.0011815,22.33740259
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus madagascariensis,22.50440557,201.1764653,28.68022993,14.92608314,1484.678525,94.41268481,922.8906495,76.46933936
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus haraldmeieri,24.79938991,104.1221298,27.80024958,20.92945092,1388.607598,119.791736,1155.956461,31.67304493
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus aeneus,18.5722646,233.9758824,25.00806628,10.81452849,1504.21787,84.63611244,875.0242333,87.00270141
Scincoidea,Gerrhosauridae,Tracheloptychus,Tracheloptychus petersi,25.10350224,224.1175644,30.324505,17.31348733,470.3337237,123.4271876,392.3034916,7.630402385
Scincoidea,Gerrhosauridae,Tracheloptychus,Tracheloptychus madagascariensis,23.49972464,243.8861995,30.14441154,14.87264996,737.219593,98.94137084,506.6752194,33.29435557
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus trilineatus,23.61025939,231.3808235,29.13595502,16.46054054,749.7828043,77.47516779,435.6161437,59.95142391
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus quadrilineatus,24.82112038,240.5625745,30.59620977,16.54791418,461.8171633,102.0283671,323.2779499,14.07079857
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus karsteni,25.51448536,178.5187591,30.72942302,18.31578429,1037.479501,109.1734996,742.0921427,29.29086692
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus ornatus,18.49689403,241.3808017,24.84845319,10.79653862,1491.914053,80.89291343,852.863708,83.27658621
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus laticaudatus,24.96526546,169.4466444,30.93793535,17.22792222,1234.906396,115.3865177,940.5601179,16.82001748
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus anelanelany,21.37172719,219.4460225,26.12711419,15.62670807,1993.574176,41.07130913,809.0195891,240.2318442
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus boettgeri,24.20462854,128.9698444,28.35476427,19.3711836,1736.114605,84.4909058,1024.423717,119.2548186
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus subunicolor,23.1075445,123.7786663,27.53413394,17.80316474,2314.948856,83.59282283,1387.370444,135.1689743
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus brygooi,22.06996381,204.2323966,26.8247299,16.80773059,2980.52262,43.71033583,1221.916095,310.0865666
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus bemaraha,24.28486387,145.01006,29.46211352,16.91361329,1260.299954,116.7923396,954.5588371,9.706045224
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus rufipes,24.61812636,136.1058186,28.45925582,19.97038993,1771.385038,76.70839428,984.9479148,150.4889943
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus tsingy,25.26346013,108.2510501,28.46058158,21.24984579,1371.857541,114.8131884,1094.92598,37.40270231
Scincoidea,Gerrhosauridae,Zonosaurus,Zonosaurus maximus,22.40761177,232.1674589,27.65209767,16.03785958,1930.264763,51.25766249,851.5168828,187.5437287
Scincoidea,Cordylidae,Platysaurus,Platysaurus intermedius,20.8086378,320.405519,29.85365557,8.898187923,686.2258994,94.19867426,96.2503873,8.368308898
Scincoidea,Cordylidae,Platysaurus,Platysaurus pungweensis,21.36260253,263.9013565,29.26450583,11.4152511,1214.182039,89.71782117,543.3673209,13.92534959
Scincoidea,Cordylidae,Platysaurus,Platysaurus monotropis,20.13625625,368.8053839,28.9868696,6.950386188,399.9059518,80.99318492,138.1757554,9.175694896
Scincoidea,Cordylidae,Platysaurus,Platysaurus minor,19.31659046,405.5110903,28.84963121,4.970523646,541.8659013,83.56389547,209.0954246,28.95074118
Scincoidea,Cordylidae,Platysaurus,Platysaurus broadleyi,20.04695192,548.660398,34.18094663,4.941770186,111.7935358,72.59552565,55.73393015,0.535220225
Scincoidea,Cordylidae,Platysaurus,Platysaurus capensis,18.91927297,382.9510625,31.10254277,6.402536136,81.98271118,64.8394941,380.3253034,18.91466128
Scincoidea,Cordylidae,Platysaurus,Platysaurus mitchelli,13.408,216.572,21.224,4.968,2080.84,74.68,134.9537379,7.702742214
Scincoidea,Cordylidae,Smaug,Smaug giganteus,16.24674957,472.4331704,27.58530344,0.871622533,608.0390152,69.43112102,300.2652471,20.36607488
Scincoidea,Cordylidae,Smaug,Smaug vandami,18.5802088,349.0849548,27.48617054,5.584049933,692.7813799,78.70067653,374.2436553,19.2567911
Scincoidea,Cordylidae,Smaug,Smaug breyeri,19.11086749,393.3274207,28.52878828,5.020040235,543.7403223,82.4939546,302.7465201,10.41649225
Scincoidea,Cordylidae,Smaug,Smaug regius,19.92982721,264.7622173,28.14265337,9.585883683,1214.032558,96.2522324,771.8659109,37.2951409
Scincoidea,Cordylidae,Smaug,Smaug mossambicus,20.72367635,269.3389446,28.78587034,10.64816396,1106.002669,92.154462,682.7385426,42.68427982
Scincoidea,Cordylidae,Smaug,Smaug warreni,21.20050795,283.7769324,28.74197217,10.94986749,702.5517889,66.670053,352.01303,35.35788428
Scincoidea,Cordylidae,Ninurta,Ninurta coeruleopunctatus,16.2211218,357.4410711,26.27315753,5.536132108,579.0920804,17.41912902,232.8396455,77.75758226
Scincoidea,Cordylidae,Ouroborus,Ouroborus cataphractus,17.21717314,419.7471243,29.68146061,5.243926169,202.9958127,53.46376945,1014.801126,108.1297014
Scincoidea,Cordylidae,Hemicordylus,Hemicordylus nebulosus,15.40002086,352.380438,25.14779979,5.934890511,651.4921794,54.30385819,375.4840591,23.82858456
Scincoidea,Cordylidae,Hemicordylus,Hemicordylus capensis,15.99172161,423.2085225,28.1045431,4.017466979,378.0983776,42.66643415,335.7032097,22.37517043
Scincoidea,Cordylidae,Cordylus,Cordylus machadoi,22.92906079,174.6403553,31.7951103,12.10719074,458.2663066,112.0551479,325.7156317,0
Scincoidea,Cordylidae,Cordylus,Cordylus tropidosternum,22.36514608,182.1465831,30.36285724,14.32499372,1055.749002,94.64992221,641.43066,17.47371812
Scincoidea,Cordylidae,Cordylus,Cordylus meculae,23.43302846,163.8380081,31.32418699,15.73587398,1334.797764,106.245935,862.6707317,13.57926829
Scincoidea,Cordylidae,Cordylus,Cordylus rivae,22.46833508,117.3862089,30.69826176,16.56033677,675.3601354,93.28446262,429.7214389,30.90239285
Scincoidea,Cordylidae,Cordylus,Cordylus beraduccii,21.10189289,115.8510923,28.61442415,13.33305953,759.9638441,76.21021464,448.4447069,30.58488469
Scincoidea,Cordylidae,Cordylus,Cordylus marunguensis,18.43088181,127.1602269,26.29520673,11.70774485,1253.962312,83.44407855,646.9049884,1.457616783
Scincoidea,Cordylidae,Cordylus,Cordylus ukingensis,17.6399066,166.4957353,25.67611243,9.515199577,1244.841572,95.47149529,756.9909243,12.24151908
Scincoidea,Cordylidae,Cordylus,Cordylus vittifer,17.51404166,392.2262123,27.16536576,3.812422763,693.5061379,73.56874458,356.9149637,22.40893534
Scincoidea,Cordylidae,Cordylus,Cordylus rhodesianus,20.75934819,275.7386232,29.0490168,10.25657951,988.2188012,94.98253815,623.0915581,31.20056978
Scincoidea,Cordylidae,Cordylus,Cordylus jonesii,20.82954488,354.2840431,29.68557107,8.393734337,605.2803253,82.24935353,339.1532065,19.53185715
Scincoidea,Cordylidae,Cordylus,Cordylus macropholis,17.94142602,354.6273684,28.51506758,7.724024069,224.9219256,65.87795954,111.611684,15.2368238
Scincoidea,Cordylidae,Cordylus,Cordylus mclachlani,16.40995944,459.0215943,29.7006715,3.88123795,308.4643308,62.92972542,152.8658334,22.4260355
Scincoidea,Cordylidae,Cordylus,Cordylus aridus,15.39176163,427.9607484,27.73957499,2.343532492,232.2531568,32.30043117,88.11964891,35.04019095
Scincoidea,Cordylidae,Cordylus,Cordylus minor,14.69362221,463.5902956,28.12381608,1.846148956,237.0122894,33.83822439,90.3320267,37.67104566
Scincoidea,Cordylidae,Cordylus,Cordylus imkeae,15.99191213,387.3125811,28.25792977,4.279613912,182.6187386,59.94641371,86.88367449,13.76668331
Scincoidea,Cordylidae,Cordylus,Cordylus cordylus,15.73740715,389.7054565,26.53893398,3.930654329,511.8383145,43.8060239,210.6355606,54.45363787
Scincoidea,Cordylidae,Cordylus,Cordylus oelofseni,15.28929309,420.779226,27.26363261,3.898906089,484.8291022,59.05918473,226.8384417,42.31021672
Scincoidea,Cordylidae,Cordylus,Cordylus niger,16.98105939,290.2492242,24.26848582,10.02150883,517.6318887,65.71428571,247.8389513,42.51310861
Scincoidea,Cordylidae,Namazonurus,Namazonurus peersi,17.29855388,389.6302666,29.47010131,5.538931967,149.5807675,56.85657686,669.9319411,1.109859026
Scincoidea,Cordylidae,Namazonurus,Namazonurus lawrenci,18.8501593,351.1359755,30.34510004,7.301274372,68.60647381,51.82795973,152.4831294,0.81211524
Scincoidea,Cordylidae,Namazonurus,Namazonurus namaquensis,19.42630433,515.303669,33.18151464,4.300874236,148.7174005,98.89488098,299.0229748,24.43963576
Scincoidea,Cordylidae,Namazonurus,Namazonurus pustulatus,20.28797786,353.336089,31.61233271,6.869975719,224.5628776,123.2947654,975.6483959,24.96360453
Scincoidea,Cordylidae,Namazonurus,Namazonurus campbelli,18.71943747,456.6990896,31.64318857,4.058762685,146.5862238,106.3508337,160.4767685,19.26774615
Scincoidea,Cordylidae,Karusasaurus,Karusasaurus polyzonus,17.58620498,494.6651089,30.52690799,3.343648724,283.9141477,63.16813037,1227.076923,312.2307692
Scincoidea,Cordylidae,Karusasaurus,Karusasaurus jordani,19.98871025,435.8326503,32.15158289,5.180596831,299.8317729,113.8784966,1051.454618,196.3563833
Scincoidea,Cordylidae,Pseudocordylus,Pseudocordylus microlepidotus,15.90700049,412.5488827,27.36256424,3.895066138,431.7951478,43.31064669,928.7178446,32.75446128
Scincoidea,Cordylidae,Pseudocordylus,Pseudocordylus subviridis,13.47244927,410.491003,23.73759634,-0.137629109,750.4819509,64.66406045,57.8988399,0.005243329
Scincoidea,Cordylidae,Pseudocordylus,Pseudocordylus spinosus,14.02044534,400.4507727,23.99613894,0.304520151,871.9983523,70.66849254,53.06890503,0.544996699
Scincoidea,Cordylidae,Pseudocordylus,Pseudocordylus transvaalensis,18.7871637,375.211341,27.98081228,5.094249143,637.0183202,81.48333283,99.13726334,3.256225461
Scincoidea,Cordylidae,Pseudocordylus,Pseudocordylus melanotus,14.24507736,412.3368911,24.50519582,0.439287748,759.2116431,66.77493283,1160.5,516.9
Scincoidea,Cordylidae,Pseudocordylus,Pseudocordylus langi,13.08807102,382.2930843,22.68769772,0.08049726,884.4382972,68.24480126,849.3469306,105.3927592
Scincoidea,Cordylidae,Chamaesaura,Chamaesaura anguina,18.16220027,266.7161135,26.65673685,8.606218977,784.8710713,50.11894893,343.469801,73.31834185
Scincoidea,Cordylidae,Chamaesaura,Chamaesaura tenuior,20.42952323,67.61034262,26.38061998,15.7266856,1355.795927,44.7380023,566.6034322,146.1812315
Scincoidea,Cordylidae,Chamaesaura,Chamaesaura aenea,15.48653975,383.8187885,25.2935464,1.976607054,730.2830583,71.1744856,371.2814199,26.25597477
Scincoidea,Scincidae,Tribolonotus,Tribolonotus novaeguineae,23.05396247,29.92980248,25.85620946,20.31594745,3256.0476,17.80311803,1034.767282,635.1341349
Scincoidea,Scincidae,Tribolonotus,Tribolonotus gracilis,25.34362238,19.69274806,28.06452332,22.58074213,2776.528437,28.31821015,969.5683586,433.5509528
Scincoidea,Scincidae,Tribolonotus,Tribolonotus blanchardi,24.89552077,38.13235873,26.35723568,23.33316598,3263.568222,16.75812168,1021.290116,651.8521362
Scincoidea,Scincidae,Tribolonotus,Tribolonotus brongersmai,27.00952813,20.58366606,28.03166969,25.66810345,3941.751815,11.72686025,1158.869782,835.4863884
Scincoidea,Scincidae,Tribolonotus,Tribolonotus pseudoponceleti,25.34026929,37.61611605,26.75776652,23.80805802,3343.981885,17.07794281,1048.593351,663.5885619
Scincoidea,Scincidae,Tribolonotus,Tribolonotus ponceleti,25.53244211,36.44398286,26.91763111,24.04142849,3361.585281,19.7151147,1102.646998,661.0907316
Scincoidea,Scincidae,Tribolonotus,Tribolonotus schmidti,24.45453833,36.80200658,26.1591472,22.85234363,2677.882897,28.69854209,983.4210691,492.395203
Scincoidea,Scincidae,Corucia,Corucia zebrata,25.42032891,37.45867826,26.84948608,23.93926329,3356.841658,21.50011112,1119.049086,651.8072393
Scincoidea,Scincidae,Liopholis,Liopholis pulchra,15.77452059,323.4801162,25.30107128,8.439761041,802.4475604,63.83880027,892.2715617,82.43520408
Scincoidea,Scincidae,Liopholis,Liopholis modesta,17.99982902,482.487481,28.8255642,5.699824978,690.4579312,33.40162661,852.5348028,112.361592
Scincoidea,Scincidae,Liopholis,Liopholis margaretae,20.6157635,615.9129528,34.13039352,5.557779103,260.5856484,36.52303403,1032.301368,188.9903253
Scincoidea,Scincidae,Liopholis,Liopholis whitii,15.61537737,428.978298,26.36005915,5.685919702,729.6073204,28.78795032,330.6068071,176.5511989
Scincoidea,Scincidae,Liopholis,Liopholis guthega,9.704001166,477.4436703,22.21478755,-0.282384666,1010.907951,20.74083522,655.0921085,32.29840366
Scincoidea,Scincidae,Liopholis,Liopholis montana,10.33703608,444.9305256,22.26421451,0.903713172,1001.551219,20.67243536,1174.416667,379.6666667
Scincoidea,Scincidae,Liopholis,Liopholis multiscutata,17.09143272,424.1208748,28.6556014,7.134993846,367.2530001,36.42549759,959.3093215,174.5315294
Scincoidea,Scincidae,Liopholis,Liopholis inornata,21.57796067,589.9363655,34.9053849,7.168783506,250.8094928,43.43906404,911.8333333,141.8333333
Scincoidea,Scincidae,Liopholis,Liopholis striata,23.75114043,577.4925354,36.38294868,8.508101252,299.0373525,62.02502322,987.4239488,169.6996706
Scincoidea,Scincidae,Liopholis,Liopholis kintorei,24.20216016,560.2927744,36.53813511,9.019623543,334.73148,66.85582605,970.0909091,33.09090909
Scincoidea,Scincidae,Lissolepis,Lissolepis coventryi,13.46505778,376.7101444,24.2231314,5.457262038,751.3920724,25.59293519,165.8486533,21.45032221
Scincoidea,Scincidae,Egernia,Egernia striolata,19.77780451,511.4440486,31.6398566,7.189443783,535.9707917,38.86048355,114.8443227,29.14385257
Scincoidea,Scincidae,Egernia,Egernia cunninghami,14.88092196,463.5779897,26.24659457,4.241482264,770.5570005,25.37908773,679.391996,123.6540947
Scincoidea,Scincidae,Egernia,Egernia saxatilis,13.93810654,477.3518548,25.75241323,3.299879605,770.6287277,22.15289223,140.8914482,45.08780866
Scincoidea,Scincidae,Lissolepis,Lissolepis luctuosa,16.07407449,339.9984195,25.97600329,8.443019795,793.7525139,66.5565338,264.8376966,113.7543734
Scincoidea,Scincidae,Egernia,Egernia stokesii,21.91451495,602.8889954,35.27188671,7.237566706,256.1783184,44.88640839,258.4923325,137.1996721
Scincoidea,Scincidae,Egernia,Egernia hosmeri,25.36664219,387.4697876,35.08090328,12.91279578,623.5164223,105.2831898,208.894064,7.03864279
Scincoidea,Scincidae,Egernia,Egernia kingii,17.34144684,429.82224,29.12237959,7.486195601,487.5908097,54.79934805,462.0625154,12.82464055
Scincoidea,Scincidae,Egernia,Egernia richardi,17.82060382,425.0033626,29.48789815,7.431876379,342.4290289,32.65317729,282.4784646,53.44271333
Scincoidea,Scincidae,Egernia,Egernia napoleonis,16.54863973,350.453653,26.60158094,8.24835565,585.5023237,51.14348227,239.7330879,44.24720946
Scincoidea,Scincidae,Egernia,Egernia cygnitos,25.58939882,511.4800474,37.39640177,11.63788796,337.3375016,88.75326394,271.4429995,129.2572952
Scincoidea,Scincidae,Egernia,Egernia eos,24.23416498,610.1083404,36.88086215,8.25724866,297.4767534,56.62966778,152.3361372,17.92114756
Scincoidea,Scincidae,Egernia,Egernia depressa,23.98461039,575.6609266,36.75895121,9.122394634,278.2713165,63.63790819,228.0343562,7.441289317
Scincoidea,Scincidae,Egernia,Egernia epsisolus,26.82090882,490.6021494,38.01329197,12.72014783,301.7546514,91.46904562,152.7406764,26.53609058
Scincoidea,Scincidae,Tiliqua,Tiliqua adelaidensis,15.67548573,368.4802416,25.59010905,7.809185503,469.9980012,40.53334705,185.2228623,55.87631169
Scincoidea,Scincidae,Cyclodomorphus,Cyclodomorphus branchialis,20.61197479,492.5770348,33.40294527,8.986000663,369.3782687,72.77333333,210.42067,21.80041128
Scincoidea,Scincidae,Cyclodomorphus,Cyclodomorphus michaeli,15.39816272,406.122574,24.44938508,5.586154583,984.9706155,29.38086119,361.8648972,160.3480954
Scincoidea,Scincidae,Cyclodomorphus,Cyclodomorphus casuarinae,10.73956064,277.2773723,18.38744151,4.877332963,1284.380734,23.03366639,428.6292287,199.8531662
Scincoidea,Scincidae,Cyclodomorphus,Cyclodomorphus praealtus,10.16304615,447.6210212,21.72335497,0.381632743,773.3139147,16.69665731,241.6470872,150.760572
Scincoidea,Scincidae,Tiliqua,Tiliqua nigrolutea,13.07957526,409.0140426,23.96765415,4.288435528,806.5513256,23.11355007,269.2465682,134.1477117
Scincoidea,Scincidae,Tiliqua,Tiliqua occipitalis,19.55770438,538.0438668,32.5545664,6.821921719,277.1559805,34.24214279,109.7435767,38.24445111
Scincoidea,Scincidae,Tiliqua,Tiliqua scincoides,21.6924386,402.6490922,31.93409138,10.41464203,723.3740758,67.04880844,414.2125663,54.21149633
Scincoidea,Scincidae,Tiliqua,Tiliqua gigas,25.14807079,46.79334815,28.03824087,22.34488118,3110.827161,28.50963548,1089.098428,515.303684
Scincoidea,Scincidae,Cyclodomorphus,Cyclodomorphus gerrardii,19.89922571,386.9849404,28.7772026,9.324007068,896.7507453,52.01764556,419.7983733,96.5187054
Scincoidea,Scincidae,Bellatorias,Bellatorias major,17.7062599,378.893383,26.14138022,7.900986807,1157.571232,38.61218978,465.8787508,144.4176854
Scincoidea,Scincidae,Bellatorias,Bellatorias frerei,23.23516216,271.4286013,30.1580119,15.06203483,1200.941611,76.07537157,687.0912381,73.24152153
Scincoidea,Scincidae,Tiliqua,Tiliqua rugosa,18.92565847,515.5054975,31.32241721,6.626134231,403.4451266,34.98472912,161.3668842,58.35449096
Scincoidea,Scincidae,Ristella,Ristella rurkii,26.25324821,126.7058863,32.59965357,20.4377215,1680.65844,76.00711264,1018.448341,60.48128334
Scincoidea,Scincidae,Lankascincus,Lankascincus fallax,26.94705811,98.90171694,31.06699556,22.83857409,1643.431396,64.34161599,321.0343994,34.93346886
Scincoidea,Scincidae,Eutropis,Eutropis dissimilis,21.74328784,584.6136938,35.03936884,5.302121375,988.3529885,122.5966604,1318.819874,143.8851712
Scincoidea,Scincidae,Dasia,Dasia olivacea,25.56466354,50.93342494,29.32762844,21.86635223,2671.283819,40.39686653,1032.636485,353.2174718
Scincoidea,Scincidae,Dasia,Dasia vittata,24.73322386,30.71706109,28.27615809,21.41761841,3283.048341,18.84536526,1055.97566,599.437234
Scincoidea,Scincidae,Dasia,Dasia grisea,25.5165185,76.46697745,29.26181145,21.85132707,2757.795845,45.39258818,1191.84768,338.6779815
Scincoidea,Scincidae,Dasia,Dasia subcaerulea,26.25044471,126.5333333,32.58873142,20.44104422,1684.618995,75.97607177,1020.775921,60.61910258
Scincoidea,Scincidae,Dasia,Dasia haliana,25.72751163,95.985744,30.23943955,21.08690651,1780.346519,55.62343979,857.8618147,191.1691446
Scincoidea,Scincidae,Dasia,Dasia johnsinghi,26.11,102.75,31.2,20.97,1109.5,56.7,614.1,116.9
Scincoidea,Scincidae,Heremites,Heremites auratus,17.09136195,876.6874467,36.23500897,-0.292410677,368.1906516,76.67168319,329.0212848,29.07240694
Scincoidea,Scincidae,Heremites,Heremites vittatus,17.62119262,729.6539337,34.20331886,2.887483636,338.8077831,74.63364986,384.4272728,0.3132899
Scincoidea,Scincidae,Trachylepis,Trachylepis tavaratra,25.21691515,113.1985091,28.56756542,21.02374306,1336.276606,104.5509913,984.520222,53.85035686
Scincoidea,Scincidae,Trachylepis,Trachylepis vezo,24.578327,251.5637516,31.26286439,15.45665399,526.4664132,99.65652725,360.5804816,15.41191381
Scincoidea,Scincidae,Trachylepis,Trachylepis dumasi,25.26454461,185.176272,30.18904825,18.06981316,857.5065613,117.4520708,667.38036,16.88721401
Scincoidea,Scincidae,Trachylepis,Trachylepis tandrefana,25.8504586,142.7666993,30.47979088,19.10388896,1191.057967,124.5253149,955.3923811,8.390424361
Scincoidea,Scincidae,Trachylepis,Trachylepis aureopunctata,22.50525249,237.6817032,29.41758573,13.70681462,822.8013606,105.2167451,593.4695861,25.40839676
Scincoidea,Scincidae,Trachylepis,Trachylepis nancycoutuae,23.38362524,243.1462812,31.34059501,13.5690739,720.6246401,117.87488,580.2207294,5.11384357
Scincoidea,Scincidae,Trachylepis,Trachylepis vato,22.19490608,251.1074262,29.29396688,13.38724983,816.0769249,95.19282045,555.6627139,34.78208421
Scincoidea,Scincidae,Trachylepis,Trachylepis boettgeri,17.69210344,241.7129305,24.33839091,9.611927256,1278.142847,91.81961111,812.2554195,49.53372211
Scincoidea,Scincidae,Trachylepis,Trachylepis madagascariensis,17.30363703,236.4750525,23.86081742,9.382920589,1492.273645,87.47167139,905.607603,65.91663621
Scincoidea,Scincidae,Trachylepis,Trachylepis elegans,23.03073343,196.120529,29.44597191,14.99815014,1221.604276,106.7034033,876.2659557,30.68462085
Scincoidea,Scincidae,Trachylepis,Trachylepis gravenhorstii,22.44309581,203.5438718,28.69226708,14.7734804,1483.863197,94.59888134,921.8779116,75.6348231
Scincoidea,Scincidae,Trachylepis,Trachylepis varia,21.76618736,208.4040938,30.33697812,12.83419449,964.8677276,84.96380219,529.1444282,25.86293982
Scincoidea,Scincidae,Trachylepis,Trachylepis irregularis,18.39695477,100.4230649,26.08781294,12.06120619,1013.63092,51.42477222,444.8772265,103.2292334
Scincoidea,Scincidae,Trachylepis,Trachylepis punctatissima,18.37958876,443.5437008,29.16301791,3.999052048,558.4698068,77.66383723,302.6148675,17.50199647
Scincoidea,Scincidae,Trachylepis,Trachylepis spilogaster,20.42713938,460.0658539,32.75021226,5.559281827,248.7734317,100.2301306,174.0175235,3.125510573
Scincoidea,Scincidae,Trachylepis,Trachylepis striata,22.33492528,198.9389704,30.92795438,13.60375899,921.8608047,88.41625471,517.460671,23.27753884
Scincoidea,Scincidae,Trachylepis,Trachylepis punctulata,21.20098082,424.6912788,32.02052758,6.915765204,397.2734598,94.09256767,251.4893164,5.779438381
Scincoidea,Scincidae,Trachylepis,Trachylepis variegata,18.63493569,436.553515,30.88992931,5.297460922,195.2465016,79.10537664,110.3737717,15.1209901
Scincoidea,Scincidae,Trachylepis,Trachylepis sulcata,19.36005417,403.3183423,31.20130894,6.032096891,292.6484169,87.08724298,182.2538247,10.67409706
Scincoidea,Scincidae,Trachylepis,Trachylepis hoeschi,21.72797144,267.2889357,31.50138426,9.751412924,232.2107316,122.9639716,186.5521605,0.27661019
Scincoidea,Scincidae,Trachylepis,Trachylepis binotata,22.1990461,214.0901598,31.97623439,10.7523215,593.8803925,109.2384244,404.7971547,0.001020745
Scincoidea,Scincidae,Trachylepis,Trachylepis capensis,18.2247109,435.3454808,29.51722055,4.428615729,435.5022027,74.0260932,227.4153578,21.7397498
Scincoidea,Scincidae,Trachylepis,Trachylepis occidentalis,19.70381176,444.574898,31.89991538,5.729079831,201.0123925,91.58911718,133.1260174,7.677559743
Scincoidea,Scincidae,Trachylepis,Trachylepis wrightii,26.98,67.22,28.82,25.42,2294.4,42,1062.8,265.6
Scincoidea,Scincidae,Trachylepis,Trachylepis sechellensis,26.16134752,69.4641844,28.02092199,24.56808511,2487.687943,43.71985816,1160.195035,285.535461
Scincoidea,Scincidae,Trachylepis,Trachylepis ozorii,25.12777778,147.6666667,27.80555556,22.35,1157.111111,77,570.5,8.666666667
Scincoidea,Scincidae,Trachylepis,Trachylepis comorensis,24.18878996,111.6405099,26.06705787,21.8790773,2141.813031,63.92513153,1032.150142,182.2747875
Scincoidea,Scincidae,Trachylepis,Trachylepis maculilabris,23.67491005,106.3114323,30.32786236,18.21808131,1494.867669,63.95365791,691.4936683,68.17682871
Scincoidea,Scincidae,Trachylepis,Trachylepis infralineata,25.075,197.9392857,28.275,21.74285714,539.5357143,94.46428571,352.6428571,21
Scincoidea,Scincidae,Trachylepis,Trachylepis atlantica,26.47272727,44.29545455,27.74090909,25.34090909,1603.954545,89,960.4090909,43.18181818
Scincoidea,Scincidae,Trachylepis,Trachylepis homalocephala,16.33141562,362.7236322,26.490259,5.063467704,575.1715881,43.7092816,234.8766169,58.79890649
Scincoidea,Scincidae,Trachylepis,Trachylepis acutilabris,22.25193354,240.8603758,31.00025798,11.30732603,310.2954698,121.3441308,244.1297952,0.381753625
Scincoidea,Scincidae,Trachylepis,Trachylepis polytropis,24.08529795,84.73109842,29.29743745,19.89747459,1769.154034,53.24829654,788.6978434,100.7410307
Scincoidea,Scincidae,Trachylepis,Trachylepis margaritifera,22.10113431,247.9029837,30.51401927,12.35538548,908.1673252,97.88874616,577.0357165,16.13252576
